smiles,mol_id
COC1=CC=C(C(=O)N(CCC(C)(C)C)C(=O)C(C)CN(C)C)C2=C1N(CCN(C)S(C)(=O)=O)C(=O)CO2,moler_6694
N#CC1=C(O)C(SC2=CC=C(Br)C=C2C(=N)O)=C=C2C(=C1)C1=CC=CC=C1C(=O)N2CC(=O)O,moler_6695
O=C1C2=CC(Cl)=C(O)C=C2C2=CC=C(F)C=C2N1CN1CCCN(C2CC2)CC1,moler_6696
O=C(C=CC1=CC=C(F)C(F)=C1)CC(O)C1=CC=C(C(=O)O)C=C1,moler_6697
CC(=O)NC1=NC=C(C2=NC(NC3=CC=C(OCC4=CC=C(N5CCNCC5)C=C4)C=C3)=NC=C2Cl)C=N1,moler_6698
O=C1NC2=NC=CN2C2=C3N=C(C4CCC(OC5CCCC5)CC4)C4=CC=CC=C4C3=C=C=C12,moler_6699
CC1=C(C(=O)C2=CC=C(F)C=C2)C2=CC=CC=C2N1,moler_6700
CC(O)(C(=O)NCC(=O)NC1=CC=C2N=CC=C(N3CCOCC3)C2=C1)C(F)(F)F,moler_6701
O=C(NNCC1=CN=CN1)C(C1=CC=CC=C1)C1=CC=CC=C1,moler_6702
CC(C)OC1=CC=CC=C1OCC[SH](=O)=O,moler_6703
OC1=CC=C(NC2=NC(C3=CC=C(Cl)C=C3)=CC=N2)C=C1I,moler_6704
CCN(CC)CCC(=O)N1CCC(C2=NC=CC=N2)CC1,moler_6705
COC1=CC=C(CCC(C(=O)N(C(C)C)C(C)C)C(C)=NO)C=C1NC(C)=O,moler_6706
CCN(CC)C(=O)CCCN(C)C(=O)C(F)(F)F,moler_6707
CCCCCCCCCCC(=O)N1CCSC(=NS(=O)(=O)C2CC2C(=O)OC)C1,moler_6708
CC(C)C1=CC=C(C2=CC=CN=N2)C=C1,moler_6709
COC1=CC=C(CCC2=NC(C(=O)O)=C(S(C)(=O)=O)S2)C=C1,moler_6710
CN1CCN(CC2=CN=C3C=CC(Cl)=CC3=C2)C2=CC(C3=CC=C(NC(=O)C=CC4=CC=C(Cl)C=C4)C=C3)=CC=C21,moler_6711
O=C(CSC1=NN=C(CNC2CCCCC2)N1NC1=CC=C(N2CCCC2)C=C1)NC1=CC=C(F)C=C1,moler_6712
COC(=O)C1=CC=C(OC2=CC=C3CCOC3=C2)C=C1,moler_6713
ClC1=CC=C2C(=C1)N=CC=C2OC1=CC=C(NC2=CC=C(N3CCCC3)C=C2Cl)C=C1,moler_6714
OC1=CC=C(C2=CC=C3OC4=CC=CC=C4NC3=N2)C=C1,moler_6715
NC1=NC=C(NC(=O)NC2=CC=C(N3CCOCC3)C=C2)N=C1,moler_6716
O=[N+]([O-])C1=CC=C2OC(C=CC3=CC=C(N4CCCCC4)C=C3)=NC2=C1,moler_6717
CCOC(=O)N1CCC(OC2=CC=C(COC3=CC=C(NC4=CN=C5C=CC=CC5=C4)C=C3)C=C2)CC1,moler_6718
COC1=CC=C(C2=NN(C(C)=O)C(C(=O)OCCOCCOC3=CC=C(C4=CN(C5CCC(N)CC5)N=N4)C=C3)=C2)C=C1,moler_6719
CCC(C(=O)C=CC1=CC=C2NN=CC2=C1)C(=O)N(CC)CC(F)(F)F,moler_6720
NC1=NC2=CC=CC=C2C(NC(CCCCN=C(O)C2=CC=C(F)C=C2)C(=O)O)=N1,moler_6721
COC1=CC=C(C(=N)NCCCOC(=O)C2=CC=C3CCCCC3=C2)C=C1Br,moler_6722
CN(C)CCN(CCNC1=CC=C(Cl)C=C1)CC1=CC=CC=C1,moler_6723
CN=C(NC1=CN(C2CCCO2)N=C1)N(CCC(F)(F)F)CC(C)(C)C,moler_6724
CN(C)CCCOCCNC1=CC=C(C(=O)NC2=CC=C([N+](=O)[O-])C=C2)C=C1,moler_6725
COC(=O)C1=CC(Cl)=CC=C1OCC(=O)OCC1=CC=CS1,moler_6726
COC1=CC=C(C2C(C3=CC=CC=C3)=C(C3=CC=C(SC)C=C3)C(=O)N2C(C)CO)C=C1,moler_6727
O=C(NC1=CC=C(F)C=C1)C1C(=O)NC2=CC=CC=C2N1C(=O)O,moler_6728
CC1CCC2C(=O)C3=CC=CC=C3C(C(=O)CN3CCN([N+](N)=O)CC3)C2C1C(=O)C(=O)OP(=O)(O)O,moler_6729
COC1=CC=C(CC2C(C(=O)O)CCN2C(=O)CC2=CC=C(C(=O)O)C=C2)C=C1,moler_6730
CCOC(=O)N=C1SCC(=O)N1C1=CC=C2OCCOC2=C1,moler_6731
O=C1NCC2=CC(CNC(=O)N3CCC4=CC=C(F)C=C4CC3)=CC=C12,moler_6732
O=S(=O)(CC(C1=CC=CC=C1)C1=CC=CC=N1)C1=CC=C(Cl)C=C1,moler_6733
CCCCCCCCCCCOC(=O)NC(=[NH+]C(=O)OC)S(=O)(=O)O,moler_6734
CCOC(=O)C1=CC=C(COC2=CC(OCC3=CC=C(OC)C=C3)=CC=C2C(C)=O)C=C1,moler_6735
CCNC(CCCCCCCC1=CC=C2C(=O)C3=CC=C(C)C=C3C(=O)C2=C1)C(=O)O,moler_6736
CN(CCCCCN1C(=O)C2=CC=CC=C2CC1CCN(C)S(=O)(=O)C1=CC=CC=C1)CC1CCN(C2CCOCC2)CC1,moler_6737
COC1=CC=C(COC2=CC=C(Cl)C=C2CCNC(=O)CC2=CN=CN=C2)C=C1,moler_6738
CCC(CC(C)C)C(=O)N(CC)CC(=O)NC(CC1=CC=CS1)C(=O)NN=C(C1=CC=C(F)C=C1)C1CCCCC1,moler_6739
CC(=O)N1C(=N)C2=CC=CC=C2C2=CC(OCCCOC3=CC=CC=C3)=CC=C21,moler_6740
CC(C)(CCC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)O,moler_6741
CCN(CCN1CCC1)C1CC(=O)NC(=C=C(F)Cl)C1=CC1=C(NCC2=CSC(C3=CC=CC=C3)=N2)N=CNC1=O,moler_6742
O=C1CCC(C(=O)N2CCC(N3CC=C(C4=CSC(NO)=N4)CC3)CC2)O1,moler_6743
COC1=CC=C(CNC(=O)C2CC3=C(C=CC=C3C3=CC=C(OC)C=C3)CO2)C=C1,moler_6744
CC(C)(C)OC(=O)C(C)(C)CC=C(NCC1=NC2=CC=CC=C2C(=O)N1)C1=CC=CC=C1,moler_6745
NC(=O)C1=CC=C(SCCCCCNSC2=CC=CC=C2)N=C1,moler_6746
CN1C=CC(N=CC2=CN3C4=CC=CC=C4C4=CC=CC=C4C3=N2)=N1,moler_6747
CC(C)C(C(=O)N(C(C)C)C(C)C)C(O)C(C)C(=O)OCC(O)C(O)C(CC1=CC=CC=C1)NP(=O)(O)O,moler_6748
COC1=C(OC)C=C2C(=C1)OCC1=CC(C3=NC(C)=CC(N)=N3)=CC=C12,moler_6749
O=C1C2=C(CCN1CC1=CC=C(N3C=CN=C3)C=C1)NC=C2,moler_6750
CC(O)(COP(=O)(NCC1=CC=CO1)OC1=CC=CC=C1)CN1N=C(C(=O)O)C=C1C1=CC=C(Cl)C=C1,moler_6751
FC1=CC=C(N2CCN(C3=NC4=CC=CC=C4S3)CC2)C=C1,moler_6752
C=C(C=C1C2=C=CC(C3=CC=C(C4=CC=CC=C4)C=C3)=CC=C2N2CC1CCC1=CC=CC=C12)CN,moler_6753
CN1C=C(CCCCCCCCOC2=CC=C(C3=NC4=CC=CC=C4N3)C=C2)C2=CC=CC=C21,moler_6754
COC(=O)COCC1=CC=C2NN=CC2=C1,moler_6755
O=C(CN1CCN(C2=CC=NC=C2)CC1)NC1=CC=C(CS(=O)(=O)CC(F)(F)F)C=C1,moler_6756
O=C(C1=CC=C(F)C(Cl)=C1)C1CCCN1C(=O)CCCCCCCBr,moler_6757
NC(=O)CNC(=O)COC(=O)C1=CC=C2CCC3=CC=CC=C3C2=C1,moler_6758
CN(C)C(=O)N1CCN(C(=O)C2=CC=CC=C2SCC(=O)O)CC1,moler_6759
CC1=CC(O)=C2CCC(=O)OC2=C1,moler_6760
CNC(=O)C1=CC(N2N=CC3=C2N=C2C=CC(C4=CC=C(N5CCCCC5)C=C4)=C=CC2=C3OC(C)(C)C)=CC=C1O,moler_6761
COCN1C2=C=C(C3=CC=C(OC(C)=O)C=C3)C=C(CC1C1=CC=C(O)C=C1)S2,moler_6762
CSC1=CC=C(C2=C(OCC3=CC=C(Cl)C=C3)N=CN=C2N2CCOCC2)C=C1,moler_6763
O=C(CNC(=O)C1=CC=C(S(=O)(=O)O)C=C1)NCC(=O)NC1=CC=C(C(=O)NC2CCCC2)C=C1,moler_6764
CC(C)CCN(CC1=CC=CC=C1)C(=N)NC1CCN(CC2=NC=CN2)CC1,moler_6765
CN(C)C1=NC(C2=CC=CC=C2)=CC(C2=CC=C3OC(C4=CC=C(OCC5=CC=CC=C5)C=C4)=NC3=C2)=N1,moler_6766
CC(C)(C)C1=CC=C(CCCCNC(C2=CC=CC=C2)C2=NN=NN2C(C)(C)C)C=C1,moler_6767
CN(C)CC(=O)O,moler_6768
COC1=CC(C=NNC(=O)C2=CC=C(O)C=C2)=CC=C1O,moler_6769
CC(C)(C)OC1=CC(C2=CNN=C2)=CC=C1OCC1=CC=CC=C1,moler_6770
FC1=CC=C2NC(NC3=CC=C(COCC4=CC=CN=C4)C=C3)=CC2=C1,moler_6771
COC(C)(C)CCN(CC1=CC=CC=C1)C(=O)NC1=CC=C(CC(=O)O)C=C1,moler_6772
CCCN(CCCCCC(=O)N(CC)CC(=O)NC1=CC=C(OC2CCCCC2)C=C1)CCCNC(C)=N,moler_6773
N=C(NC1CCC1)C1=CC=C2NCCC3=CC=CC=C3C2=C1,moler_6774
O=C(NCC1CC1Cl)N1CCC(C(=O)N2CCN(CO)CC2)CC1,moler_6775
COC(=O)CCC1=CC=CN=N1,moler_6776
CCN(CC)C(=O)C1=CN=C(OC2=CC=C(F)C=C2F)S1,moler_6777
CCOC1=CC=C(C2=CN3C4=CC(N)=CC=C4C4=CC=CC=C4C3=N2)C=C1,moler_6778
CCOC(=O)C1OC(=O)C2=C(O)OC3=C=C(N(CSCC4=CC=CC=C4)NC(=O)C4=CC=CC=C4)C1C2=C3,moler_6779
O=C1C2=CC=CC=C2OC2=CC(COC3=CC=C(SCC4CC4)C=C3)=CC=C12,moler_6780
CN(C)CCCC(=O)N(CCNC1CCCCC1)CCOC1=CC=CN=N1,moler_6781
CC1=CC=C(NC(=O)N2CCN(CC3=CC=CS3)CC2)C=C1,moler_6782
ON1C=C(C2CC2)N=C1C1=CC=C(CNCC2=CC=C(Cl)C=C2)C=C1,moler_6783
CC(NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC1CC1,moler_6784
O=C(NC1=NC(NCCCCCCOC2OC(CO)C(O)C2O)=NC=C1I)C1CC(Cl)(Cl)CO1,moler_6785
COC1=CC=C(CC(=O)NC2=C(C(C)=O)C=C(OC)C(OC)=C2)C=C1OC,moler_6786
CCN(CCN1CCOCC1)C(=O)C1=CC=CN=C1NC1=CC=C(C(=O)C2=CC=C(F)C=C2F)C=C1,moler_6787
OC(=NC1=CC=CN=C1)N1CC2=NOC(COC3=CC=C4OCOC4=C3)(C2)C1,moler_6788
COC1=CC2=C(C=C1OC)C(CN(C)C)C1=CC=C(O)C=C1O2,moler_6789
CN(C)C1=NC=NC2=C1N=CN2C1CCC2CN(C(=O)C3=CC=C(C4=CC=C(O)C=C4)C=C3)CC2C1O,moler_6790
CC(C)N(C(=O)C(C)(C(=O)C=CNC1=CC=C(P(N)(=O)O)C=C1)C(C)C)C(C)C,moler_6791
CC(=O)OC1C(O)C(O)C(C)C(O)CC(C)C(O)(C2=CC=CC=C2)CC1C(C)C,moler_6792
CC(C)(C#N)C1=CC=C(C(=O)C2=CC=CC=C2)C=C1,moler_6793
O=C(O)CNC(=O)C1=CN=C(SCC(=O)NC2CCCCC2)N(CC2=CC=C(OC(F)F)C=C2)C1=O,moler_6794
CN(CC1=CC=C(Cl)C(NC(=O)CSC2=NN=NN2C2CCCCC2)=C1)C(=O)COC1=CC=C(Cl)C=C1Cl,moler_6795
CCCCCCCCOC1=CC=NN(CC(=O)NC(C)C2=CC=NC3=CC=C(F)C=C32)C1=O,moler_6796
COC1=CC=C(CNC(=O)C(NC2CCC2)C2=CC=CC=C2)C=C1,moler_6797
CCCCCCCC(=O)NC(=O)NC(N)=S,moler_6798
COC(=O)N1CCN(CCC(=O)N(CCC2=CC=C(Cl)C=C2)CC2=CC=C(NC(=O)C3=CC=CC(Cl)=C3)C=C2)CC1,moler_6799
C=CCC1=C2N=C(C3=CC=CC=C3)C=CN2N=C1,moler_6800
CCCCCCCCSC1=NC2=CC(C(=O)O)=CC=C2N1CC(=O)NC1CCNC1,moler_6801
CC=CC1=CC=CS1,moler_6802
COC1=CC(C=NNC(=O)CC2CCCC2)=CC=C1OCC1=CC=C(O)C(O)=C1,moler_6803
CC(=O)N1C(=O)N(C)C(=O)C2=CC=CC(C(=O)NN(C(=O)O)C(=O)C3=CC=C(F)C=C3F)=C=C21,moler_6804
CC(C1=CC=CC=C1)C1=CC=CC=C1,moler_6805
O=C(O)CCCCCCC(=O)C1=CC=CC=N1,moler_6806
O=C(O)C1=C(OCCOCCONC(=S)NC2=CC=CC=C2)C(Cl)=CC(I)=C1,moler_6807
CC(C)(C)OC(=O)N1CCC(N2C=C(C3=CC=C(CN4CCCCC4)C=C3)N=N2)C1,moler_6808
CN(CCNCCCCC(C)(C)CCCC(C)(C)C[S+](C)[O-])SC1=CC=C(C(=O)NC2CC2)C=N1,moler_6809
CC1=CC=C(C(=O)CSCC2=CC=C(Cl)C=C2)C=C1,moler_6810
COC1=CC=C(C(OC2=CC=C(NC[S+]([O-])CC3CCCCC3)C=C2)C2=CC=CN=C2)C=C1,moler_6811
CNCCCCCCCCNC1=NC=CC=C1C1=CC=C(Cl)C=C1,moler_6812
CN1N=CC(C(=O)OCCCOC2=CC=C(OC(F)(F)F)C=C2)=C1N,moler_6813
ClC1=CC=C(N=C2SSSCN2CC=CC2=CC=C(Br)C=C2)C=C1,moler_6814
COC1=CC=C2NC=CC2=C1,moler_6815
CN1C(C(=O)OCC(=O)NC2=CC=CC=C2C(=O)O)=CC=C1C(=O)C1=CC=CC=C1,moler_6816
COC1=CC=C(C(=O)ON=C(SS(=O)(=O)C2CCCCC2)C2=CC=C(OC3=CC=C([N+](=O)[O-])C=C3)C=C2)C=C1,moler_6817
CCOC(=O)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2OC)C=C1,moler_6818
O=C(NN=CC1=C(Cl)C=C(Cl)C=C1Cl)C1CCC(=O)N1C(=O)NC1CCCCC1,moler_6819
CCC(CC)C(=O)NC(CCC(=O)NC1=NC2=CC(C(=O)OC)=CC=C2N1)C(=O)O,moler_6820
CC1=CC(C(=O)NCC(=O)NC2=CC=CC(Cl)=C2)=C(C)N1C1=CC=C(OS(C)(=O)=O)C=C1,moler_6821
O=C(NC1=CC=C(S(=O)(=O)CC2=CC=C(Cl)C=C2)C=C1)C1=CC=C(Cl)C=C1,moler_6822
CSCCOC(=O)CCC(=O)O,moler_6823
CCOC1=CC=C2C(=C1)C(C1=CC=C3OCOC3=C1)=CN2C,moler_6824
CCP(=O)(CNCC1=NC2=C(NC3=NC(C4=CC=C(I)C=C4)=CS3)N=CN=C2N1)OC,moler_6825
COC1=CC=C(C(=O)NC(C)C(=O)OCCC2=CC=C3OCOC3=C2)C=C1OC,moler_6826
C=CC(=O)OCC(O)COC(=O)CCCCCN(C(C)C)C(C)C,moler_6827
CN(C)C(=O)C1=CN=C2C=C(C=CC=NNC3=NC4=CC(C5=CC=C(Cl)C(F)=C5)=CC=C4N3)C=CC2=C1,moler_6828
O=C(CC(=O)NC1=CC=C(NC=C2CCC2)C=C1)NC1=CC=NC=C1,moler_6829
N=C(NCC1=CC=C(C(=O)O)C=C1)C1=CC=C(Cl)C(Cl)=C1,moler_6830
CC1=CC(NC2CCCC2)=C2C=C(C3=CC=C4OCOC4=C3)SC2=N1,moler_6831
CCS(=O)(=O)N1CCN(C2=CC=C(S(=O)(=O)C3=CC=C(C4=CC=CC=C4)C=C3)C=C2)CC1,moler_6832
CCOC(=O)CCC(=O)OC1=CC=C(N2C=C(NC(C)C3=CC=CO3)N=N2)C=C1,moler_6833
COC1=CC=C(NC2=NC3=C(C(=O)NC4=NOC=C4)C=CC=C3O2)C=C1NS(C)(=O)=O,moler_6834
O=C(NC1=CC=C(C(=S)C2=CC=CC=C2)C=C1)NC1=CC=C(N2CCCCC2)C=C1,moler_6835
NC1=NC(N)=C2C=CC(OCCOCCOCCC3=CC=CC=C3)=CC2=N1,moler_6836
CC(=O)NC1=CC=C(OCCCNC(=O)C2=NOC(C3=CC=CC=C3)=C2)C=C1,moler_6837
CC(C)C1=CC=C(CNC(=O)CN(C)C2=CC=C(O)C(OC3=CC=C4OCC5=CC=CC3=C54)=C2)C=C1,moler_6838
NCC1=CC=C(C2=CC(F)=CC=C2OCCCCSC2=CC=C(F)C=C2)C=C1,moler_6839
COC1=CC=C2N=C(NC3=CC=C4OCOC4=C3)COC2=C1,moler_6840
NC1=C(O)C(=O)OC2=C(C3=NC4=CC(O)=CC=C4N3)C=CN12,moler_6841
C[N+](C)(C)CC1=CC=C(Cl)C(I)=C1,moler_6842
CCC(C(=O)NC1CCCCC1)C(C(=O)C1=C(O)N(C2CC2)C(=S)S1)C(=O)N(C(C)C)C(C)C,moler_6843
CC(=NCCNCC1CCN(C2=NC=NC3=C2C=CN3)CC1)C1=CN=CC=N1,moler_6844
COC1=CC=CC=C1OS(=O)(=O)C1=CC2=C(C=C1)OCCO2,moler_6845
COC1=CC=C(C2=C(C3=CC=C(F)C=C3F)NC(=S)NC2=O)C=C1OC,moler_6846
CCOC1=NC2=CC=C(F)C=C2C(C(=O)NS(=O)(=O)C2=CC=C(F)C(C(=O)N(C)C)=C2)=C1,moler_6847
COC(=O)C1=C(C(C2=CC=CC=C2)C(CN)CC2=CC=CC=C2)NC2=CC=CC=C21,moler_6848
O=C(O)CCCCS(=O)(=O)OC1=NC2=CC(O[NH+]([O-])C3=NC=CS3)=CC=C2N1,moler_6849
CN1C=NC2=C(C1=O)C1CC(=O)CC(=O)N1CC2S,moler_6850
NC(=O)C(O)COC1=CC=C(C2=CC=CO2)C=C1,moler_6851
CC1=NC(C)=C(C(=O)N=C(N)N)S1,moler_6852
CN1C(=O)C(C(=O)NCC2=CC=C([N+](=O)[O-])C=C2F)=CC=C1N,moler_6853
CNC(=O)C(CC1=CNC2=CC=C(Cl)C=C12)NC(=O)C1CCCN1C(C)=O,moler_6854
CC(=O)OC1=CC=C(CN2N=C(C)C(S(=O)(=O)C3=CC=C(C(C)(C)C)C=C3)=C2C)C=C1,moler_6855
CC(=O)C1=CC=C(N=C(S)N(CCC2=CC=CC=C2)CC2=CC=CC(C(F)(F)F)=C2)C=C1,moler_6856
CCCCC1=CC(Cl)=CC=C1NC1=CC=C(OC)C(OC)=C1,moler_6857
CCC(CC)C(=O)NC(C)C(=O)NC(C)C(=O)OC1CCOCC1,moler_6858
CCC=CC1=CC=C(C2=C(C3=CC=C(F)C=C3)C3=CC(OC)=CC=C3N2)C=C1,moler_6859
CC1=CC=C2NCN(CC3=CC=C(C4=CC=C(C(=O)NCC5=CC=CC(OCCN6CCOCC6)=N5)C=N4)C=C3)C(=O)C2=C1,moler_6860
CC(C)(OC1=CC=CC=C1)C(=O)NCC(C1=CC=CC=C1)C1=CNC2=CC=CC=C21,moler_6861
NC(=O)COC(=O)C1=CC=C2C(=C1)CCC1=CC=NC=C12,moler_6862
O=C(O)CCCN1CCC2(CC1)CCC(C(=O)O)(P(=O)(O)O)CC2,moler_6863
O=C(OCCO)N1CCN(C2=C3C=C(C4=NC(C5=CC=CC=N5)=NO4)NC3=CC3=NC=C(F)C=C32)CC1,moler_6864
N=C(C1=CNN=C1)C1=CC=CC=C1C(O)=NC1=CC=CC=C1F,moler_6865
O=C(NCC1=CC=C(C2=NC3=C(C=C4C5=C=CNC(=C53)C3=CC=CC=C43)S2)C=C1)C1=CC=C(N2CCOCC2)C=C1,moler_6866
COC1=C(OC)C=C2C(=C1)C(=O)NC1=C2C(C2=CC=C(C3=NN=C(C)S3)C=C2)=NN1C,moler_6867
CCS(=O)(=O)CCCSN1CCN(C2=CC=C(Cl)C=C2)CC1,moler_6868
CCN(CC)C(=O)C1CC(C2=CC=CC=C2)=CC1=O,moler_6869
CCOC1=CC=C(CCCNC(=O)CC2=CC=C(C3=CC=C(Cl)C=C3)S2)C=C1,moler_6870
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1,moler_6871
C1=CC=C(NC2=NN=C(N3CCOCC3)O2)C=C1,moler_6872
O=C1NC(=O)N(CCCC(F)(F)F)C(=O)C1=CC1=CC=C(OCC2=CC=C(C3=CC=NC(Cl)=N3)C=C2)C=C1,moler_6873
C[N+](C)(C)CCNC1=CC=C(Cl)C=C1,moler_6874
CCOC(=O)C1=C(C)SC(C2=CC=C(F)C=C2)=C1,moler_6875
O=C(COC1=CC=C(Br)C=C1)N1CCN(C2=CC=CC=C2)CC1,moler_6876
CNC(=O)CNC(=O)C1=CC(O)=CC=C1C=C1C(=C=CC=CC=CC(=O)O)C2=C(CCN(CC(=O)O)C2)C2=CC=CC=C12,moler_6877
O=C(C=CC1=CC=C(F)C(Cl)=C1)NCC(=O)NC1CCN(C2=CC=CC=N2)CC1,moler_6878
ClC1=CC=C(NC2=NC(NCC3CCNCC3)=NC3=CC=CC=C32)C=C1,moler_6879
CC(NS(=O)(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)N(CCO)CC1=CC=CO1,moler_6880
CCOC1=CC=C(C=CC(=O)C=CNC2=CC=C(F)C=C2)C=C1,moler_6881
CC(=O)NC1=CC=C(C(S)=NC2=CC(C3=CC=CN=C3)=NN2C2=CC=CC=C2)C=C1,moler_6882
COC1=CC=C(C(=O)NC(C)C2=CC=C(I)C(Cl)=C2)C=C1,moler_6883
O=C(CN1CCN(C2=CC=C(C3CCCO3)C=C2)CC1)NCCC1=CC=CC=C1,moler_6884
CCC(CC)C(=O)NC(CCCCN)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(O)C1=CC=C(F)C=C1,moler_6885
CN1CCC(CN2C=CN=N2)CC1,moler_6886
O=C(CCCOC1=CC=C(CNS(=O)(=O)C2=CC=C3NC=CC3=C2)C=C1)NC1=NNN=N1,moler_6887
CN(C)CCCC1=CC=C(CCC2=CC=C([N+](=O)[O-])C=N2)C=C1,moler_6888
CN(C)C(=O)CN1C2=CC=CC=C2C(=O)C2=C1C=C(C(=O)O)C(N)=[SH]2,moler_6889
NC(=O)CN1CCC(C2=CC=C(OCCN3CCN(C4=CN=CC=N4)CC3)C=C2)CC1,moler_6890
O=C(COC(=O)C1=CC=CN=N1)NC1=CC=CC=C1,moler_6891
CCN(CCN)C(=O)CN(C)CC1=NC(C(=O)N(C)C)=CS1,moler_6892
O=C(CC1=CNC2=CC=CC=C12)NCCC1=CC=CC=C1,moler_6893
CNC(=O)C1=CC=C(OP(=O)(O)O)C2=C1NC=N2,moler_6894
CCOC1=NC2=C(CCN(C(=O)C3=CC(O)=CC=C3SCCN(C)C)C2)N1C1CCCC1,moler_6895
O=C(O)COC1=CC=C(CC2=CC=CC=C2)C=C1,moler_6896
COC1=CC=C(C)C=C1C(=O)OCCCl,moler_6897
CC(C)(C#N)C(=O)CC1(C)C2=CC(OC3=CC=C(Cl)C=C3)=CC=C2CC2C(C)(C)C(=O)CCC21C,moler_6898
COCC1=CN=C(CN(CC2=CC=C(F)C=C2)CC(O)C2=CC=C(O)C(O)=C2)S1,moler_6899
CNC(=O)CC1=CC(NC(C(=O)OC(C)(C)C)C(C)C)=CC=C1O,moler_6900
NCCCCCCCCN=C(S)NC1=CC=CC=C1,moler_6901
O=S(=O)(C=CC1=CC=C(O)C=C1)C1=CC=C(C2=CC3=CC(F)=CC=C3N2)C=C1,moler_6902
COP(=O)(OC)N1CCN(C(=O)CCCC(N)C(=O)NC2CC2)CC1,moler_6903
CN(CCCCOC1=CC=C2N=C(C3=CC=NC=C3)N=C(O)C2=C1)C(=O)C(CCC(=O)O)NC(=O)C1=CON=N1,moler_6904
CC(=CCNC(=O)C1CC1)CN1CCOCC1,moler_6905
CCN(CCNC1=NC=CS1)C(C)COP(=O)(O)OCC1OC(N2C=C(C)C(=O)NC2=O)CC1O,moler_6906
O=C1N=C(N(CCCN2CCNCC2)CCNC2=NN=C(C3=CC=C(F)C=C3)O2)N2CCN=C2N1C1=CC=CC=C1,moler_6907
O=C(C=CC1=CC=C([N+](=O)[O-])C=C1)OCC1=CC=C(O)C([N+](=O)[O-])=C1,moler_6908
O=CCN1C=C(CC(=O)NC2=CC=C(Cl)C=C2)C2=CC=CC=C21,moler_6909
CC(O)CN1N=NC(C2=C(C3=CC=C(OCCN4CCCC4)C=C3)C=C=C3N=C4CCCCN4C(=O)C3=C2)=N1,moler_6910
O=C(CSC1=CC=C(N2CNC3=NC=CC4=CC=NC2=C43)C=C1)NC1=CC=CC(C2=NNN=N2)=C1,moler_6911
CN(C)C(=O)C=CC1=CC=C(Cl)C=C1,moler_6912
NC1=C2C=NC(C3=NNN=N3)=CC2=NC2=CC=C(OCC3=CC=CC=C3)C=C21,moler_6913
CC(C)OC1=CC=C2C(NC3=CC=C(OC4=CC=C(Cl)C=C4)C=C3)=CC(=O)OC2=C1,moler_6914
O=C(CC1CCCO1)C(F)(F)F,moler_6915
O=C(NCC1=CC=CN=C1)C1=CN=C2N=CNC(=O)C2=C1,moler_6916
N=CN(CC1=CC=CC=C1)CC1=CC=NC2=CC=CC=C12,moler_6917
COC1=CC=C(C2=NC(N)=NO2)C=C1OC,moler_6918
CCCCCCCCCN1CCC(N2C=C(C3=CC=C4OCOC4=C3)N=N2)CC1,moler_6919
COCCN(CCOC1=CC=CC=N1)C(=O)C1=CNC2=C1C(=O)N(C)C=C2Cl,moler_6920
ClC1=CC=C2NC(C3=CC=C(NC4=NNC5=CC=CC=C54)C=C3)=CC2=C1,moler_6921
C=CCOC1=CC=C2N=CC=C(C3=CN=C(OC4=CC=C(F)C(NS(=O)(=O)C5=CSC=N5)=C4)C=C3OCC)C2=C1,moler_6922
CN(C)CCCCCCCC1=CNC2=CC=CC=C12,moler_6923
CC(=O)N1CCN(C(O)CC(=O)NC2=CC=C(F)C(C(N)=O)=C2)CC1,moler_6924
CCCN(CC(=O)NC1CSSC(NC(=O)C2=CC=CS2)=NC1=O)C(=O)C(C)(C)C,moler_6925
CS(=O)(=O)CCNC(=O)C(CC1=CC=CC=C1)NC(=O)C1=CC=C(C2=NC(C3CCNC3)=NN2)C=C1,moler_6926
COC(=O)C(C)NC(=O)C1=C(C)NC(C2=CC=C(Br)C=C2)=C1,moler_6927
CCCC(CC(CN(C(C)C)C(C)C)C(=O)O)C(=O)O,moler_6928
CCN(CC)C(=O)CCCCNCCCNCC(N)C1=NC(N(C)C)=CS1,moler_6929
CN(C(=O)CN(CCN)C(=O)C1=CC=CC2=C1CCC1=CC=CC=C12)C1CCCC1,moler_6930
O=C1COC2=CC3=C(C=C2N1CC1=CC=C([N+](=O)[O-])C=C1)N=C(O)O3,moler_6931
O=[N+]([O-])C1=CC=C2OC3=CC=C(NC4=CC=NC5=CC(Cl)=CC=C54)N=C3NC2=C1,moler_6932
COC(=O)C(CC1=CC(C(=O)C2=CC=CO2)=C([NH2+][O-])S1)NC(=O)C1=C(C)N=C2C=CC=CN21,moler_6933
CCN(CC)C(=O)C1=CC=CC=C1CCCCCCNC(=O)C1=NOC(C2=CNC3=CC=CC=C32)N1,moler_6934
CC1=CC=C(CN2CCC(N3C4=CC=CC=C4CC3C)CC2)C=C1C,moler_6935
